eps,k,capacity,n_distinct,used_mem,Lsys,Ld,Ls,Ly,disp,spec,synth
50.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
51.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
52.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
53.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
54.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
55.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
56.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
57.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
58.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
59.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
60.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
61.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
62.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
63.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
64.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
65.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
66.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
67.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
68.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
69.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
70.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
71.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
72.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
73.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
74.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
75.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
76.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
77.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
78.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
79.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
80.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
81.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
82.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
83.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
84.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
85.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
86.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
87.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
88.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
89.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
90.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
91.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
92.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
93.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
94.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
95.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
96.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
97.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
98.8,9,11.9,3,6.841796875,32.15174624842925,0.4016359113280714,2.9480343485691787,5.217801199978567,mistral-7b__Q3_K_M__c2048,smollm2-1_7b__Q3_K_M__c2048,qwen2.5-3b__Q3_K_M__c2048
